"","verbatim_name","usageKey","scientificName","status","rank","matchType","confidence","acceptedUsageKey","kingdomKey","phylumKey","classKey","orderKey","familyKey"
"3049","Hellinsia didactylites",1859471,"Hellinsia didactylites (Ström, 1783)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,8863
"3050","Hellinsia lienigianus",1859487,"Hellinsia lienigianus (Zeller, 1852)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,8863
"3051","Hellinsia osteodactylus",1859480,"Hellinsia osteodactylus (Zeller, 1841)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,8863
"3052","Marasmarcha lunaedactyla",1859534,"Marasmarcha lunaedactyla (Haworth, 1811)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,8863
"3053","Merrifieldia baliodactylus",7642240,"Merrifieldia baliodactylus (Zeller, 1841)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,8863
"3054","Merrifieldia leucodactyla",8200050,"Merrifieldia leucodactyla (Denis & Schiffermüller, 1775)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,8863
"3055","Merrifieldia tridactyla",7547455,"Merrifieldia tridactyla (Linnaeus, 1758)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,8863
"3056","Oidaematophorus lithodactyla",1859952,"Oidaematophorus lithodactyla (Treitschke, 1833)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,8863
"3057","Oxyptilus chrysodactyla",1858868,"Oxyptilus chrysodactyla (Denis & Schiffermüller, 1775)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,8863
"3058","Oxyptilus parvidactyla",1858893,"Oxyptilus parvidactyla (Haworth, 1811)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,8863
"3059","Oxyptilus pilosellae",1858873,"Oxyptilus pilosellae (Zeller, 1841)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,8863
"3060","Platyptilia calodactyla",1859100,"Platyptilia calodactyla (Denis & Schiffermüller, 1775)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,8863
"3061","Platyptilia gonodactyla",1859177,"Platyptilia gonodactyla (Denis & Schiffermüller, 1775)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,8863
"3062","Platyptilia nemoralis",1859144,"Platyptilia nemoralis Zeller, 1841","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,8863
"3063","Pterophorus pentadactyla",5123221,"Pterophorus pentadactyla (Linnaeus, 1758)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,8863
"3064","Stenoptilia bipunctidactyla",1858778,"Stenoptilia bipunctidactyla (Scopoli, 1763)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,8863
"3065","Stenoptilia pneumonanthes",1858765,"Stenoptilia pneumonanthes (Büttner, 1880)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,8863
"3066","Stenoptilia pterodactyla",1858775,"Stenoptilia pterodactyla (Linnaeus, 1761)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,8863
"3067","Stenoptilia zophodactylus",1858762,"Stenoptilia zophodactylus (Duponchel, 1840)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,8863
"3068","Achroia grisella",1870988,"Achroia grisella (Fabricius, 1794)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,5336
"3069","Acrobasis advenella",4531147,"Acrobasis advenella (Zincken, 1818)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,5336
"3070","Acrobasis consociella",1874204,"Acrobasis consociella Hübner, 1813","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,5336
"3071","Acrobasis marmorea",4531158,"Acrobasis marmorea (Haworth, 1811)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,5336
"3072","Acrobasis porphyrella",1874229,"Acrobasis porphyrella Duponchel, 1836","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,5336
"3073","Acrobasis repandana",1874192,"Acrobasis repandana Fabricius, 1798","ACCEPTED","SPECIES","EXACT",98,NA,1,54,216,797,5336
"3074","Acrobasis sodalella",1874295,"Acrobasis sodalella Zeller, 1848","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,5336
"3075","Acrobasis suavella",4531145,"Acrobasis suavella (Zincken, 1818)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,5336
"3076","Acrobasis tumidana",1874211,"Acrobasis tumidana (Denis & Schiffermüller) , 1775","ACCEPTED","SPECIES","EXACT",97,NA,1,54,216,797,5336
"3077","Aglossa caprealis",1877988,"Aglossa caprealis (Hübner)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,5336
"3078","Aglossa pinguinalis",1877941,"Aglossa pinguinalis (Linnaeus, 1758)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,5336
"3079","Ancylosis cinnamomella",9782192,"Ancylosis cinnamomella Duponchel, 1836","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,5336
"3080","Ancylosis oblitella",1874743,"Ancylosis oblitella Zeller, 1848","ACCEPTED","SPECIES","EXACT",97,NA,1,54,216,797,5336
"3081","Anerastia lotella",1870202,"Anerastia lotella Hübner, 1813","ACCEPTED","SPECIES","EXACT",97,NA,1,54,216,797,5336
"3082","Aphomia sociella",1870250,"Aphomia sociella (Linnaeus, 1758)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,5336
"3083","Aphomia zelleri",1870249,"Aphomia zelleri de Joannis, 1932","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,5336
"3084","Apomyelois bistriatella",1869852,"Apomyelois bistriatella Hulst, 1887","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,5336
"3085","Apomyelois ceratoniae",1869858,"Apomyelois ceratoniae (Zeller, 1839)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,5336
"3086","Assara terebrella",1876854,"Assara terebrella Zincken, 1818","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,5336
"3087","Cryptoblabes bistriga",1873048,"Cryptoblabes bistriga Haworth, 1811","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,5336
"3088","Delplanqueia inscriptella",4531316,"Delplanqueia inscriptella (Duponchel, 1836)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,5336
"3089","Dioryctria abietella",1877368,"Dioryctria abietella (Denis & Schiffermüller) , 1775","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,5336
"3090","Dioryctria schuetzeella",4531246,"Dioryctria schuetzeella Fuchs, 1899","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,5336
"3091","Dioryctria simplicella",1877361,"Dioryctria simplicella Heinemann, 1863","SYNONYM","SPECIES","EXACT",98,1877341,1,54,216,797,5336
"3092","Dioryctria sylvestrella",1877310,"Dioryctria sylvestrella (Ratzeburg, 1840)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,5336
"3093","Eccopisa effractella",1871826,"Eccopisa effractella Zeller, 1848","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,5336
"3094","Elegia similella",1876623,"Elegia similella Zincken, 1818","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,5336
"3095","Endotricha flammealis",5125689,"Endotricha flammealis (Denis & Schiffermüller) , 1775","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,5336
"3096","Ephestia elutella",1878470,"Ephestia elutella (Hübner, 1796)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,5336
"3097","Ephestia kuehniella",1878490,"Ephestia kuehniella Zeller, 1879","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,5336
"3098","Ephestia parasitella",1878513,"Ephestia parasitella Staudinger, 1859","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,5336
"3099","Ephestia welseriella",1878500,"Ephestia welseriella Zeller, 1848","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,5336
"3100","Ephestia woodiella",1878471,"Ephestia woodiella Richards & Thomson, 1932","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,5336
"3101","Etiella zinckenella",1870450,"Etiella zinckenella (Treitschke, 1832)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,5336
"3102","Euzophera fuliginosella",1875429,"Euzophera fuliginosella Heinemann, 1865","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,5336
"3103","Euzophera pinguis",1875327,"Euzophera pinguis Haworth, 1811","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,5336
"3104","Galleria mellonella",1876542,"Galleria mellonella (Linnaeus, 1758)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,5336
"3105","Glyptoteles leucacrinella",1877038,"Glyptoteles leucacrinella Zeller, 1848","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,5336
"3106","Gymnancyla canella",1878586,"Gymnancyla canella (Denis & Schiffermüller) , 1775","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,5336
"3107","Homoeosoma sinuella",5126052,"Homoeosoma sinuella Fabricius, 1794","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,5336
"3108","Hypochalcia ahenella",1869803,"Hypochalcia ahenella (Denis & Schiffermüller) , 1775","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,5336
"3109","Hypochalcia lignella",1869775,"Hypochalcia lignella (Hübner, 1796)","ACCEPTED","SPECIES","EXACT",97,NA,1,54,216,797,5336
"3110","Hypsopygia costalis",1871407,"Hypsopygia costalis Fabricius, 1775","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,5336
"3111","Hypsopygia glaucinalis",4531402,"Hypsopygia glaucinalis (Linnaeus, 1758)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,5336
"3112","Khorassania compositella",1873639,"Khorassania compositella Treitschke, 1835","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,5336
"3113","Matilella fusca",4531296,"Matilella fusca (Haworth, 1811)","SYNONYM","SPECIES","EXACT",98,1871698,1,54,216,797,5336
"3114","Moitrelia obductella",4531060,"Moitrelia obductella Zeller, 1839","SYNONYM","SPECIES","EXACT",98,11728049,1,54,216,797,5336
"3115","Myelois circumvoluta",1876329,"Myelois circumvoluta Fourcroy, 1785","ACCEPTED","SPECIES","EXACT",97,NA,1,54,216,797,5336
"3116","Nephopterix angustella",1873411,"Nephopterix angustella Hübner, 1796","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,5336
"3117","Nyctegretis lineana",1875827,"Nyctegretis lineana Scopoli, 1786","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,5336
"3118","Oncocera semirubella",1875120,"Oncocera semirubella Scopoli, 1763","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,5336
"3119","Ortholepis betulae",4531242,"Ortholepis betulae (Goeze, 1778)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,5336
"3120","Paracorsia repandalis",1888579,"Paracorsia repandalis (Denis & Schiffermüller) , 1775","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,8841
"3121","Pempelia genistella",4531282,"Pempelia genistella (Duponchel, 1836)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,5336
"3122","Pempelia palumbella",4531284,"Pempelia palumbella (Denis & Schiffermüller, 1775)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,5336
"3123","Pempeliella ornatella",4531088,"Pempeliella ornatella (Denis & Schiffermüller, 1775)","SYNONYM","SPECIES","EXACT",98,1875682,1,54,216,797,5336
"3124","Phycita roborella",1875008,"Phycita roborella (Denis & Schiffermüller) , 1775","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,5336
"3125","Phycitodes albatella",1875940,"Phycitodes albatella Ragonot, 1887","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,5336
"3126","Phycitodes binaevella",1875918,"Phycitodes binaevella Hübner","ACCEPTED","SPECIES","EXACT",97,NA,1,54,216,797,5336
"3127","Phycitodes inquinatella",1875930,"Phycitodes inquinatella Ragonot, 1887","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,5336
"3128","Phycitodes maritima",1875952,"Phycitodes maritima Tengström, 1848","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,5336
"3129","Phycitodes saxicola",1875896,"Phycitodes saxicola Vaughan, 1870","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,5336
"3130","Pima boisduvaliella",1874375,"Pima boisduvaliella Guenée, 1845","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,5336
"3131","Plodia interpunctella",1873079,"Plodia interpunctella (Hübner, 1813)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,5336
"3132","Pyralis farinalis",1872901,"Pyralis farinalis Linnaeus, 1758","ACCEPTED","SPECIES","EXACT",98,NA,1,54,216,797,5336
"3133","Pyralis regalis",1872848,"Pyralis regalis (Denis & Schiffermüller) , 1775","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,5336
"3134","Rhodophaea formosa",1872315,"Rhodophaea formosa Haworth, 1811","ACCEPTED","SPECIES","EXACT",98,NA,1,54,216,797,5336
"3135","Salebriopsis albicilla",1871160,"Salebriopsis albicilla Herrich-Schäffer, 1849","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,5336
"3136","Sciota adelphella",1873776,"Sciota adelphella Fischer von Röslerstamm, 1836","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,5336
"3137","Sciota hostilis",1873780,"Sciota hostilis Stephens, 1834","ACCEPTED","SPECIES","EXACT",97,NA,1,54,216,797,5336
"3138","Sciota rhenella",1873783,"Sciota rhenella Zincken, 1818","ACCEPTED","SPECIES","EXACT",97,NA,1,54,216,797,5336
"3139","Selagia argyrella",1875865,"Selagia argyrella (Denis & Schiffermüller) , 1775","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,5336
"3140","Selagia spadicella",1875869,"Selagia spadicella Hübner, 1796","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,5336
"3141","Synaphe punctalis",1871252,"Synaphe punctalis Fabricius, 1775","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,5336
"3142","Vitula biviella",1875633,"Vitula biviella Zeller, 1848","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,5336
"3143","Zophodia grossulariella",1876452,"Zophodia grossulariella Hübner","SYNONYM","SPECIES","EXACT",98,1876409,1,54,216,797,5336
"3144","Roeslerstammia erxlebella",1748805,"Roeslerstammia erxlebella (Fabricius, 1787)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,5338
"3145","Aglia tau",5124911,"Aglia tau Linnaeus, 1758","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,8864
"3146","Saturnia pavonia",1867820,"Saturnia pavonia Linnaeus, 1758","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,8864
"3147","Schreckensteinia festaliella",7734292,"Schreckensteinia festaliella (Hübner, 1919)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,8865
"3148","Enolmis acanthella",1841460,"Enolmis acanthella (Godart, 1824)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,8866
"3149","Scythris cicadella",1841821,"Scythris cicadella (Zeller, 1839)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,8866
"3150","Scythris crassiuscula",4527497,"Scythris crassiuscula (Herrich-Schäffer, 1855)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,8866
"3151","Scythris dissimilella",4527410,"Scythris dissimilella (Herrich-Schäffer, 1855)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,8866
"3152","Scythris empetrella",1841675,"Scythris empetrella Karsholt & Nielsen, 1976","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,8866
"3153","Scythris ericivorella",1841596,"Scythris ericivorella (Ragonot, 1880)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,8866
"3154","Scythris inspersella",1841666,"Scythris inspersella (Hübner, 1817)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,8866
"3155","Scythris knochella",1841989,"Scythris knochella (Fabricius, 1794)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,8866
"3156","Scythris laminella",1841954,"Scythris laminella (Hübner, 1796)","ACCEPTED","SPECIES","EXACT",98,NA,1,54,216,797,8866
"3157","Scythris limbella",1841813,"Scythris limbella (Fabricius, 1775)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,8866
"3158","Scythris picaepennis",1841833,"Scythris picaepennis (Haworth, 1828)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,8866
"3159","Scythris potentillella",1841603,"Scythris potentillella (Zeller, 1847)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,8866
"3160","Scythris scopolella",1841616,"Scythris scopolella (Linnaeus, 1767)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,8866
"3161","Scythris sinensis",1841946,"Scythris sinensis (Felder & Rogenhofer, 1875)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,8866
"3162","Bembecia ichneumoniformis",1940838,"Bembecia ichneumoniformis (Denis & Schiffermüller) , 1775","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,5340
"3163","Chamaesphecia empiformis",1941437,"Chamaesphecia empiformis (Esper, 1783)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,5340
"3164","Chamaesphecia nigrifrons",4525751,"Chamaesphecia nigrifrons (Le Cerf, 1911)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,5340
"3165","Chamaesphecia tenthrediniformis",1941377,"Chamaesphecia tenthrediniformis (Denis & Schiffermüller) , 1775","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,5340
"3166","Eusphecia melanocephala",8685330,"Eusphecia melanocephala (Dalman, 1816)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,5340
"3167","Paranthrene tabaniformis",1939879,"Paranthrene tabaniformis (Rottemburg & von, 1775)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,5340
"3168","Pennisetia hylaeiformis",1940807,"Pennisetia hylaeiformis (Laspeyres, 1801)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,5340
"3169","Pyropteron affine",4525856,"Pyropteron affine (Staudinger, 1856)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,5340
"3170","Pyropteron chrysidiformis",1940158,"Pyropteron chrysidiformis (Esper, 1782)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,5340
"3171","Sesia apiformis",5141493,"Sesia apiformis (Clerck, 1759)","ACCEPTED","SPECIES","EXACT",97,NA,1,54,216,797,5340
"3172","Sesia bembeciformis",5141501,"Sesia bembeciformis (Hübner, 1803-1806)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,5340
"3173","Synanthedon andrenaeformis",1940717,"Synanthedon andrenaeformis (Laspeyres, 1801)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,5340
"3174","Synanthedon conopiformis",1940504,"Synanthedon conopiformis (Esper, 1782)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,5340
"3175","Synanthedon culiciformis",1940744,"Synanthedon culiciformis (Linnaeus, 1758)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,5340
"3176","Synanthedon flaviventris",1940598,"Synanthedon flaviventris (Staudinger, 1883)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,5340
"3177","Synanthedon formicaeformis",1940510,"Synanthedon formicaeformis (Esper, 1783)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,5340
"3178","Synanthedon loranthi",1940523,"Synanthedon loranthi (Králícek, 1966)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,5340
"3179","Synanthedon myopaeformis",4525777,"Synanthedon myopaeformis (Borkhausen, 1789)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,5340
"3180","Synanthedon scoliaeformis",1940639,"Synanthedon scoliaeformis (Borkhausen, 1789)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,5340
"3181","Synanthedon spheciformis",1940768,"Synanthedon spheciformis (Denis & Schiffermüller) , 1775","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,5340
"3182","Synanthedon spuleri",1940701,"Synanthedon spuleri (Fuchs, 1908)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,5340
"3183","Synanthedon theryi",1940597,"Synanthedon theryi Le Cerf, 1916","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,5340
"3184","Synanthedon tipuliformis",1940575,"Synanthedon tipuliformis (Clerck, 1759)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,5340
"3185","Synanthedon vespiformis",1940644,"Synanthedon vespiformis (Linnaeus, 1760)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,5340
"3186","Acherontia atropos",1861510,"Acherontia atropos Linnaeus, 1758","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,8868
"3187","Agrius convolvuli",1861644,"Agrius convolvuli Linnaeus, 1758","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,8868
"3188","Daphnis nerii",1862401,"Daphnis nerii Linnaeus, 1758","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,8868
"3189","Deilephila elpenor",1864377,"Deilephila elpenor Linnaeus, 1758","ACCEPTED","SPECIES","EXACT",97,NA,1,54,216,797,8868
"3190","Deilephila porcellus",1864358,"Deilephila porcellus Linnaeus, 1758","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,8868
"3191","Hemaris fuciformis",1861797,"Hemaris fuciformis Linnaeus, 1758","ACCEPTED","SPECIES","EXACT",97,NA,1,54,216,797,8868
"3192","Hemaris tityus",1861862,"Hemaris tityus Linnaeus, 1758","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,8868
"3193","Hippotion celerio",1862293,"Hippotion celerio Linnaeus, 1758","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,8868
"3194","Hyles euphorbiae",1862719,"Hyles euphorbiae Linnaeus, 1758","ACCEPTED","SPECIES","EXACT",97,NA,1,54,216,797,8868
"3195","Hyles gallii",1862837,"Hyles gallii von Rottemburg, 1775","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,8868
"3196","Hyles livornica",1862765,"Hyles livornica Esper, 1780","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,8868
"3197","Laothoe populi",5124007,"Laothoe populi Linnaeus, 1758","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,8868
"3198","Macroglossum stellatarum",1864652,"Macroglossum stellatarum Linnaeus, 1758","ACCEPTED","SPECIES","EXACT",97,NA,1,54,216,797,8868
"3199","Mimas tiliae",5123922,"Mimas tiliae Linnaeus, 1758","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,8868
"3200","Proserpinus proserpina",1864161,"Proserpinus proserpina Pallas, 1772","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,8868
"3201","Smerinthus ocellatus",1862606,"Smerinthus ocellatus Leech, 1888","SYNONYM","SPECIES","EXACT",98,1862578,1,54,216,797,8868
"3202","Sphinx ligustri",5124143,"Sphinx ligustri Linnaeus, 1758","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,8868
"3203","Sphinx pinastri",5124233,"Sphinx pinastri Linnaeus, 1758","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,8868
"3204","Stathmopoda pedella",1831643,"Stathmopoda pedella Linnaeus, 1761","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,4527533
"3205","Thyris fenestrella",1993419,"Thyris fenestrella (Scopoli, 1763)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,8870
"3206","Agnathosia mendicella",1858598,"Agnathosia mendicella (Hübner, 1796)","ACCEPTED","SPECIES","EXACT",98,NA,1,54,216,797,9541689
"3207","Dryadaula heindeli",1856909,"Dryadaula heindeli Gaedike & Scholz, 1998","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,9414744
"3208","Eudarcia kasyi",1855843,"Eudarcia kasyi (Petersen, 1971)","ACCEPTED","SPECIES","EXACT",99,NA,1,54,216,797,9541689
